Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Europe,Non-Euro Area,42429,16379483000
Reported,Europe,Non-Euro Area,42460,16266845000
Reported,Europe,Non-Euro Area,42489,16180172000
Reported,Europe,Non-Euro Area,42521,17695222000
Reported,Europe,Non-Euro Area,42551,15735259000
Reported,Europe,Non-Euro Area,42580,16829922000
Reported,Europe,Non-Euro Area,42613,15451499000
Reported,Europe,Non-Euro Area,42643,16288367000
Reported,Europe,Non-Euro Area,42674,16064038000
Reported,Europe,Non-Euro Area,42704,18051183000
Reported,Europe,Non-Euro Area,42734,17103870000
Reported,Europe,Non-Euro Area,42766,17173735000
Reported,Europe,Non-Euro Area,42794,16715573000
Reported,Europe,Non-Euro Area,42825,17205700000
Reported,Europe,Non-Euro Area,42853,18377049000
Reported,Europe,Non-Euro Area,42886,17855067000
Reported,Europe,Non-Euro Area,42916,17557995000
Reported,Europe,Non-Euro Area,42947,17201734000
Reported,Europe,Non-Euro Area,42978,18338008000
Reported,Europe,Non-Euro Area,43007,17788735000
Reported,Europe,Non-Euro Area,43039,21153308000
Reported,Europe,Non-Euro Area,43069,19787091000
Reported,Europe,Non-Euro Area,43098,19423317000
Reported,Europe,Non-Euro Area,43131,18713204000
Reported,Europe,Non-Euro Area,43159,19304874700
Reported,Europe,Non-Euro Area,43188,19401484700
Reported,Europe,Non-Euro Area,43220,19913866700
Reported,Europe,Non-Euro Area,43251,21338681000
Reported,Europe,Non-Euro Area,43280,20308154000
Reported,Europe,Non-Euro Area,43312,20898864000
Reported,Europe,Non-Euro Area,43343,20474559000
Reported,Europe,Non-Euro Area,43371,20397347000
Reported,Europe,Non-Euro Area,43404,20671435000
Reported,Europe,Non-Euro Area,43434,20546397000
Reported,Europe,Non-Euro Area,43465,21032796000
Reported,Europe,Non-Euro Area,43496,20451795000
Reported,Europe,Non-Euro Area,43524,21147478000
Reported,Europe,Non-Euro Area,43555,20061736300
Reported,Europe,Non-Euro Area,43585,19628835000
Reported,Europe,Non-Euro Area,43616,21596626000
Reported,Europe,Non-Euro Area,43646,22028446000
Reported,Europe,Non-Euro Area,43677,21417436000
Reported,Europe,Non-Euro Area,43708,21417471000
Reported,Europe,Non-Euro Area,43738,22335307000
Reported,Europe,Non-Euro Area,43769,22123346000
Reported,Europe,Non-Euro Area,43799,21998526000
Reported,Europe,Non-Euro Area,43830,21830005300
Reported,Europe,Non-Euro Area,43861,21423586300
Reported,Europe,Non-Euro Area,43890,22611940300
Reported,Europe,Non-Euro Area,43921,21152961300
Reported,Europe,Non-Euro Area,43951,20973888300
Reported,Europe,Non-Euro Area,43982,22311278100
Reported,Europe,Non-Euro Area,44012,23918503100
Reported,Europe,Non-Euro Area,44043,28978216100
Reported,Europe,Non-Euro Area,44074,22296743100
Reported,Europe,Non-Euro Area,44104,24460019100
Reported,Europe,Non-Euro Area,44135,25497646000
Reported,Europe,Non-Euro Area,44165,24243769000
Reported,Europe,Non-Euro Area,44196,21103257000
Reported,Europe,Non-Euro Area,44227,21316920000
Reported,Europe,Non-Euro Area,44255,22580192000
Reported,Europe,Non-Euro Area,44286,24216919000
Reported,Europe,Non-Euro Area,44316,25859625000
Reported,Europe,Non-Euro Area,44347,24707803000
Reported,Europe,Non-Euro Area,44377,23545549000
Reported,Europe,Non-Euro Area,44408,24248405000
Reported,Europe,Non-Euro Area,44439,24075759000
Reported,Europe,Non-Euro Area,44469,24090797000
Reported,Europe,Non-Euro Area,44500,24364251000
Reported,Europe,Non-Euro Area,44530,25398352000
Reported,Europe,Non-Euro Area,44561,25693112000
Reported,Europe,Non-Euro Area,44592,26545651000
Reported,Europe,Non-Euro Area,44620,26753777000
Reported,Europe,Non-Euro Area,44651,26074739000
Reported,Europe,Non-Euro Area,44681,27875846000
Reported,Europe,Non-Euro Area,44712,27172552000
Reported,Europe,Non-Euro Area,44742,27895781000
Reported,Europe,Non-Euro Area,44773,27058692000
Reported,Europe,Non-Euro Area,44804,28337249000
Reported,Europe,Non-Euro Area,44834,28844082000
Reported,Europe,Non-Euro Area,44865,29755198000
Reported,Europe,Non-Euro Area,44895,28534102000
Reported,Europe,Non-Euro Area,44926,27883678000
Reported,Europe,Non-Euro Area,44957,27481900000
Reported,Europe,Non-Euro Area,44985,25907799000
Reported,Europe,Non-Euro Area,45016,26580479000
Reported,Europe,Non-Euro Area,45046,25565650000
Reported,Europe,Non-Euro Area,45077,26171191000
Reported,Europe,Non-Euro Area,45107,24963067000
Reported,Europe,Total Europe,40178,11491105141.35
Reported,Europe,Total Europe,40209,11555299586.84
Reported,Europe,Total Europe,40237,15719151287.02
Reported,Europe,Total Europe,40268,13328624332.91
Reported,Europe,Total Europe,40298,14373057004.85
Reported,Europe,Total Europe,40329,12930251987.440001
Reported,Europe,Total Europe,40359,12268706079.110001
Reported,Europe,Total Europe,40389,14662792917.07
Reported,Europe,Total Europe,40421,15010488673.9
Reported,Europe,Total Europe,40451,17531387314.709999
Reported,Europe,Total Europe,40482,19152806295.169998
Reported,Europe,Total Europe,40512,17138309080
Reported,Europe,Total Europe,40543,17613722080
Reported,Europe,Total Europe,40574,17930433080
Reported,Europe,Total Europe,40602,21617865080
Reported,Europe,Total Europe,40633,19097314080
Reported,Europe,Total Europe,40662,18108531080
Reported,Europe,Total Europe,40694,15674356365.110001
Reported,Europe,Total Europe,40724,15553254339.629999
Reported,Europe,Total Europe,40753,14186058339.629999
Reported,Europe,Total Europe,40786,14213792839.85
Reported,Europe,Total Europe,40816,16619235766.92
Reported,Europe,Total Europe,40847,16187107538
Reported,Europe,Total Europe,40877,14024483735
Reported,Europe,Total Europe,40907,15327299700.690001
Reported,Europe,Total Europe,40939,13694313600
Reported,Europe,Total Europe,40968,14551536600
Reported,Europe,Total Europe,40998,13969817600
Reported,Europe,Total Europe,41029,13766603900
Reported,Europe,Total Europe,41060,13446152400
Reported,Europe,Total Europe,41089,12951216400
Reported,Europe,Total Europe,41121,18572729400
Reported,Europe,Total Europe,41152,18260774400
Reported,Europe,Total Europe,41180,18927559400
Reported,Europe,Total Europe,41213,19550035900
Reported,Europe,Total Europe,41243,19682058000
Reported,Europe,Total Europe,41274,18331426000
Reported,Europe,Total Europe,41305,19015855900
Reported,Europe,Total Europe,41333,18941737000
Reported,Europe,Total Europe,41361,18928412000
Reported,Europe,Total Europe,41394,17580319900
Reported,Europe,Total Europe,41425,17237195500
Reported,Europe,Total Europe,41453,17729463500
Reported,Europe,Total Europe,41486,17564595500
Reported,Europe,Total Europe,41516,17764571500
Reported,Europe,Total Europe,41547,17310582500
Reported,Europe,Total Europe,41578,17128126500
Reported,Europe,Total Europe,41607,18817047500
Reported,Europe,Total Europe,41639,18386223500
Reported,Europe,Total Europe,41670,18515294500
Reported,Europe,Total Europe,41698,19802836500
Reported,Europe,Total Europe,41729,17800897500
Reported,Europe,Total Europe,41759,17644416500
Reported,Europe,Total Europe,41789,17587517500
Reported,Europe,Total Europe,41820,18273332500
Reported,Europe,Total Europe,41851,18501034500
Reported,Europe,Total Europe,41880,18635367500
Reported,Europe,Total Europe,41912,19063028500
Reported,Europe,Total Europe,41943,19292204500
Reported,Europe,Total Europe,41971,18126660800
Reported,Europe,Total Europe,42004,19755844000
Reported,Europe,Total Europe,42034,18842087000
Reported,Europe,Total Europe,42062,18336232700
Reported,Europe,Total Europe,42094,18643032700
Reported,Europe,Total Europe,42124,18625665200
Reported,Europe,Total Europe,42153,19073440200
Reported,Europe,Total Europe,42185,19189634800
Reported,Europe,Total Europe,42216,20830638200
Reported,Europe,Total Europe,42247,21055899500
Reported,Europe,Total Europe,42277,19765476600
Reported,Europe,Total Europe,42307,20547591000
Reported,Europe,Total Europe,42338,19827184000
Reported,Europe,Total Europe,42369,18742946600
Reported,Europe,Total Europe,42398,18003128000
Reported,Europe,Total Europe,42429,18660554000
Reported,Europe,Total Europe,42460,17384869000
Reported,Europe,Total Europe,42489,17777496000
Reported,Europe,Total Europe,42521,19880603000
Reported,Europe,Total Europe,42551,16883630000
Reported,Europe,Total Europe,42580,18212370000
Reported,Europe,Total Europe,42613,16772922000
Reported,Europe,Total Europe,42643,18007964000
Reported,Europe,Total Europe,42674,17070428000
Reported,Europe,Total Europe,42704,18787126000
Reported,Europe,Total Europe,42734,18109922300
Reported,Europe,Total Europe,42766,18499296000
Reported,Europe,Total Europe,42794,18902995000
Reported,Europe,Total Europe,42825,20616085000
Reported,Europe,Total Europe,42853,20127927000
Reported,Europe,Total Europe,42886,18993468000
Reported,Europe,Total Europe,42916,18582957000
Reported,Europe,Total Europe,42947,18158706000
Reported,Europe,Total Europe,42978,19464508000
Reported,Europe,Total Europe,43007,19163356000
Reported,Europe,Total Europe,43039,22394785000
Reported,Europe,Total Europe,43069,20695211000
Reported,Europe,Total Europe,43098,20688326000
Reported,Europe,Total Europe,43131,19666134000
Reported,Europe,Total Europe,43159,19729065700
Reported,Europe,Total Europe,43188,19897859700
Reported,Europe,Total Europe,43220,20615310700
Reported,Europe,Total Europe,43251,21661962000
Reported,Europe,Total Europe,43280,20830230000
Reported,Europe,Total Europe,43312,21873392000
Reported,Europe,Total Europe,43343,21573790000
Reported,Europe,Total Europe,43371,21561160000
Reported,Europe,Total Europe,43404,21928325000
Reported,Europe,Total Europe,43434,21556814000
Reported,Europe,Total Europe,43465,22909849000
Reported,Europe,Total Europe,43496,21896876000
Reported,Europe,Total Europe,43524,22385410000
Reported,Europe,Total Europe,43555,21096088300
Reported,Europe,Total Europe,43585,20724319000
Reported,Europe,Total Europe,43616,22606835883.43
Reported,Europe,Total Europe,43646,23214342000
Reported,Europe,Total Europe,43677,23006686000
Reported,Europe,Total Europe,43708,22698686000
Reported,Europe,Total Europe,43738,23396613000
Reported,Europe,Total Europe,43769,23505171000
Reported,Europe,Total Europe,43799,22848210000
Reported,Europe,Total Europe,43830,23036441300
Reported,Europe,Total Europe,43861,22666504300
Reported,Europe,Total Europe,43890,23513184300
Reported,Europe,Total Europe,43921,22287277300
Reported,Europe,Total Europe,43951,22077452300
Reported,Europe,Total Europe,43982,23844446100
Reported,Europe,Total Europe,44012,25278468100
Reported,Europe,Total Europe,44043,30288252100
Reported,Europe,Total Europe,44074,23528652100
Reported,Europe,Total Europe,44104,26408990100
Reported,Europe,Total Europe,44135,26353310000
Reported,Europe,Total Europe,44165,25054809000
Reported,Europe,Total Europe,44196,21605323000
Reported,Europe,Total Europe,44227,21803671000
Reported,Europe,Total Europe,44255,23393513000
Reported,Europe,Total Europe,44286,25043350000
Reported,Europe,Total Europe,44316,26825787000
Reported,Europe,Total Europe,44347,25757201000
Reported,Europe,Total Europe,44377,24621587000
Reported,Europe,Total Europe,44408,24853529000
Reported,Europe,Total Europe,44439,24715120000
Reported,Europe,Total Europe,44469,24470724000
Reported,Europe,Total Europe,44500,25198191000
Reported,Europe,Total Europe,44530,26171772000
Reported,Europe,Total Europe,44561,26590889000
Reported,Europe,Total Europe,44592,27425949000
Reported,Europe,Total Europe,44620,27531284000
Reported,Europe,Total Europe,44651,27055718000
Reported,Europe,Total Europe,44681,28633902000
Reported,Europe,Total Europe,44712,28444887000
Reported,Europe,Total Europe,44742,28887098000
Reported,Europe,Total Europe,44773,28288508000
Reported,Europe,Total Europe,44804,29500808000
Reported,Europe,Total Europe,44834,30735627000
Reported,Europe,Total Europe,44865,32701772000
Reported,Europe,Total Europe,44895,30462108000
Reported,Europe,Total Europe,44926,28822954000
Reported,Europe,Total Europe,44957,28620467000
Reported,Europe,Total Europe,44985,28004958000
Reported,Europe,Total Europe,45016,28849312000
Reported,Europe,Total Europe,45046,27066907000
Reported,Europe,Total Europe,45077,28590108000
Reported,Europe,Total Europe,45107,26840276000
Reported,North America,Canada,40178,1031659000
Reported,North America,Canada,40209,984577000
Reported,North America,Canada,40237,922125100
Reported,North America,Canada,40268,726101000
Reported,North America,Canada,40298,1245605000
Reported,North America,Canada,40329,674268000
Reported,North America,Canada,40359,511661000
Reported,North America,Canada,40389,575730000
Reported,North America,Canada,40421,618392000
Reported,North America,Canada,40451,252448000
Reported,North America,Canada,40482,439106000
Reported,North America,Canada,40512,716460000
Reported,North America,Canada,40543,454282000
Reported,North America,Canada,40574,769950000
Reported,North America,Canada,40602,586361000
Reported,North America,Canada,40633,555248000
Reported,North America,Canada,40662,403542000
Reported,North America,Canada,40694,538584000
Reported,North America,Canada,40724,916081000
Reported,North America,Canada,40753,675005000
Reported,North America,Canada,40786,599143000
Reported,North America,Canada,40816,652352000
Reported,North America,Canada,40847,950560000
Reported,North America,Canada,40877,287413000
Reported,North America,Canada,40907,582038000
Reported,North America,Canada,40939,345310000
Reported,North America,Canada,40968,584565000
Reported,North America,Canada,40998,300483000
Reported,North America,Canada,41029,484498000
Reported,North America,Canada,41060,314337000
Reported,North America,Canada,41089,336242000
Reported,North America,Canada,41121,697224000
Reported,North America,Canada,41152,928579000
Reported,North America,Canada,41180,1023042000
Reported,North America,Canada,41213,623674000
Reported,North America,Canada,41243,1073585000
Reported,North America,Canada,41274,906920000
Reported,North America,Canada,41305,745605000
Reported,North America,Canada,41333,870716000
Reported,North America,Canada,41361,1005782000
Reported,North America,Canada,41394,483071000
Reported,North America,Canada,41425,475411000
Reported,North America,Canada,41453,392328000
Reported,North America,Canada,41486,492212000
Reported,North America,Canada,41516,517242000
Reported,North America,Canada,41547,350235000
Reported,North America,Canada,41578,282945000
Reported,North America,Canada,41607,543091000
Reported,North America,Canada,41639,180212000
Reported,North America,Canada,41670,437549000
Reported,North America,Canada,41698,108104000
Reported,North America,Canada,41729,184257000
Reported,North America,Canada,41759,275901000
Reported,North America,Canada,41789,186355000
Reported,North America,Canada,41820,383247000
Reported,North America,Canada,41851,378611000
Reported,North America,Canada,41880,189621000
Reported,North America,Canada,41912,313813000
Reported,North America,Canada,41943,214778400
Reported,North America,Canada,41971,459579400
Reported,North America,Canada,42004,224557400
Reported,North America,Canada,42034,806027000
Reported,North America,Canada,42062,1162168000
Reported,North America,Canada,42094,756029000
Reported,North America,Canada,42124,590466500
Reported,North America,Canada,42153,567945500
Reported,North America,Canada,42185,174514000
Reported,North America,Canada,42216,487706000
Reported,North America,Canada,42247,534512000
Reported,North America,Canada,42277,178329000
Reported,North America,Canada,42307,136426000
Reported,North America,Canada,42338,142860100
Reported,North America,Canada,42369,126947000
Reported,North America,Canada,42398,260012000
Reported,North America,Canada,42429,344021000
Reported,North America,Canada,42460,445433000
Reported,North America,Canada,42489,125377000
Reported,North America,Canada,42521,580485000
Reported,North America,Canada,42551,774536900
Reported,North America,Canada,42580,520911000
Reported,North America,Canada,42613,893473000
Reported,North America,Canada,42643,1103329000
Reported,North America,Canada,42674,137939000
Reported,North America,Canada,42704,474415000
Reported,North America,Canada,42734,290938300
Reported,North America,Canada,42766,416313300
Reported,North America,Canada,42794,398698300
Reported,North America,Canada,42825,1508170300
Reported,North America,Canada,42853,669640300
Reported,North America,Canada,42886,1121430300
Reported,North America,Canada,42916,293828300
Reported,North America,Canada,42947,736626300
Reported,North America,Canada,42978,1043137300
Reported,North America,Canada,43007,1214232300
Reported,North America,Canada,43039,1813607300
Reported,North America,Canada,43069,1587806300
Reported,North America,Canada,43098,1967660300
Reported,North America,Canada,43131,1277257300
Reported,North America,Canada,43159,1869747300
Reported,North America,Canada,43188,3063282300
Reported,North America,Canada,43220,2288509300
Reported,North America,Canada,43251,1979018300
Reported,North America,Canada,43280,608615300
Reported,North America,Canada,43312,1923932300
Reported,North America,Canada,43343,826937300
Reported,North America,Canada,43371,1071966300
Reported,North America,Canada,43404,1655791300
Reported,North America,Canada,43434,2253061300
Reported,North America,Canada,43465,3464819300
Reported,North America,Canada,43496,1068643300
Reported,North America,Canada,43524,1190725300
Reported,North America,Canada,43555,1465934300
Reported,North America,Canada,43585,2555651000
Reported,North America,Canada,43616,2051504990.6700001
Reported,North America,Canada,43646,3134110000
Reported,North America,Canada,43677,1157444000
Reported,North America,Canada,43708,1251548000
Reported,North America,Canada,43738,2437372000
Reported,North America,Canada,43769,1688341000
Reported,North America,Canada,43799,1591720000
Reported,North America,Canada,43830,2192049000
Reported,North America,Canada,43861,859461000
Reported,North America,Canada,43890,1634357000
Reported,North America,Canada,43921,758927000
Reported,North America,Canada,43951,1133597000
Reported,North America,Canada,43982,1059880000
Reported,North America,Canada,44012,2071890000
Reported,North America,Canada,44043,2520936000
Reported,North America,Canada,44074,2462839000
Reported,North America,Canada,44104,1544193000
Reported,North America,Canada,44135,2996440000
Reported,North America,Canada,44165,2444636000
Reported,North America,Canada,44196,2225032000
Reported,North America,Canada,44227,1480222000
Reported,North America,Canada,44255,1587263000
Reported,North America,Canada,44286,1572740000
Reported,North America,Canada,44316,1510449000
Reported,North America,Canada,44347,1758512000
Reported,North America,Canada,44377,2122501000
Reported,North America,Canada,44408,3388530000
Reported,North America,Canada,44439,3599025000
Reported,North America,Canada,44469,1110676000
Reported,North America,Canada,44500,2405483000
Reported,North America,Canada,44530,1887979000
Reported,North America,Canada,44561,2568193000
Reported,North America,Canada,44592,2639236000
Reported,North America,Canada,44620,2912732000
Reported,North America,Canada,44651,1661692000
Reported,North America,Canada,44681,2856698000
Reported,North America,Canada,44712,1631897000
Reported,North America,Canada,44742,384415000
Reported,North America,Canada,44773,1662119000
Reported,North America,Canada,44804,1419163000
Reported,North America,Canada,44834,1446023000
Reported,North America,Canada,44865,1248172000
Reported,North America,Canada,44895,1378880000
Reported,North America,Canada,44926,1981911000
Reported,North America,Canada,44957,1250335000
Reported,North America,Canada,44985,1239684000
Reported,North America,Canada,45016,1812970000
Reported,North America,Canada,45046,2187556000
Reported,North America,Canada,45077,1094365000
Reported,North America,Canada,45107,1295260000
Reported,North America,United States,40178,1710032656.9300001
Reported,North America,United States,40209,1321072611.97
Reported,North America,United States,40237,1358079323.52
Reported,North America,United States,40268,1051909586.2
Reported,North America,United States,40298,946821505.38
Reported,North America,United States,40329,1221367373.3800001
Reported,North America,United States,40359,1078243106.8900001
Reported,North America,United States,40389,1399521433.3399999
Reported,North America,United States,40421,1226566584.4400001
Reported,North America,United States,40451,1016604292.96
Reported,North America,United States,40482,1165451285.73
Reported,North America,United States,40512,1099532335
Reported,North America,United States,40543,1393532335
Reported,North America,United States,40574,1388532335
Reported,North America,United States,40602,1213532335
Reported,North America,United States,40633,1135532335
Reported,North America,United States,40662,931532335
Reported,North America,United States,40694,937468717.89999998
Reported,North America,United States,40724,985354837.5
Reported,North America,United States,40753,754454837.5
Reported,North America,United States,40786,1130477083.52
Reported,North America,United States,40816,1606440139.04
Reported,North America,United States,40847,2392063279
Reported,North America,United States,40877,2297809849
Reported,North America,United States,40907,2386139267.4200001
Reported,North America,United States,40939,1864502350.29
Reported,North America,United States,40968,1727919564
Reported,North America,United States,40998,1651115362
Reported,North America,United States,41029,1920090405
Reported,North America,United States,41060,1425470340
Reported,North America,United States,41089,1221221274
Reported,North America,United States,41121,1947555101.6500001
Reported,North America,United States,41152,1736107518
Reported,North America,United States,41180,1983577054
Reported,North America,United States,41213,1838889192
Reported,North America,United States,41243,2075384140.8299999
Reported,North America,United States,41274,1670527230
Reported,North America,United States,41305,3288844300
Reported,North America,United States,41333,2955008589
Reported,North America,United States,41361,2429827587.1799998
Reported,North America,United States,41394,3036587137
Reported,North America,United States,41425,2732368561.0900002
Reported,North America,United States,41453,2049414927.22
Reported,North America,United States,41486,2999398015.9299998
Reported,North America,United States,41516,2929366244.8800001
Reported,North America,United States,41547,2819567973.7800002
Reported,North America,United States,41578,3133564954.6799998
Reported,North America,United States,41607,3129420365.1999998
Reported,North America,United States,41639,3220304580.2399998
Reported,North America,United States,41670,2410444121.4099998
Reported,North America,United States,41698,2554098244.8800001
Reported,North America,United States,41729,2477035523.8000002
Reported,North America,United States,41759,2589153973.7800002
Reported,North America,United States,41789,2253710840.1100001
Reported,North America,United States,41820,2641340444.4200001
Reported,North America,United States,41851,2765846778.1999998
Reported,North America,United States,41880,2619515517.8000002
Reported,North America,United States,41912,2694048753.1900001
Reported,North America,United States,41943,2281948157.29
Reported,North America,United States,41971,4089411635.2600002
Reported,North America,United States,42004,2954375442.0799999
Reported,North America,United States,42034,2811574452.6399999
Reported,North America,United States,42062,3233736798.7600002
Reported,North America,United States,42094,3053604133.6100001
Reported,North America,United States,42124,3858559084.3200002
Reported,North America,United States,42153,5293903755.6999998
Reported,North America,United States,42185,6994716385.4099998
Reported,North America,United States,42216,8856594037.0200005
Reported,North America,United States,42247,9407090100.1599998
Reported,North America,United States,42277,9868670951.3500004
Reported,North America,United States,42307,9887568788.3600006
Reported,North America,United States,42338,8882986585.7600002
Reported,North America,United States,42369,8776189893.9300003
Reported,North America,United States,42398,9170519072.2900009
Reported,North America,United States,42429,9088656628.0799999
Reported,North America,United States,42460,7807688554.1800003
Reported,North America,United States,42489,9473497127.8700008
Reported,North America,United States,42521,11171142052.84
Reported,North America,United States,42551,11047959519.49
Reported,North America,United States,42580,11629467071.07
Reported,North America,United States,42613,13538036483.92
Reported,North America,United States,42643,11153261823.639999
Reported,North America,United States,42674,12182578360.299999
Reported,North America,United States,42704,10795297647.07
Reported,North America,United States,42734,11242538810.23
Reported,North America,United States,42766,13189266148.82
Reported,North America,United States,42794,12371332475.860001
Reported,North America,United States,42825,11084561300
Reported,North America,United States,42853,11221564300
Reported,North America,United States,42886,9833271300
Reported,North America,United States,42916,10868262300
Reported,North America,United States,42947,12411577300
Reported,North America,United States,42978,13467565300
Reported,North America,United States,43007,13127385300
Reported,North America,United States,43039,13786549300
Reported,North America,United States,43069,11594955300
Reported,North America,United States,43098,10892668300
Reported,North America,United States,43131,12116897300
Reported,North America,United States,43159,14035495300
Reported,North America,United States,43188,12907515300
Reported,North America,United States,43220,11910577300
Reported,North America,United States,43251,12453303300
Reported,North America,United States,43280,12872165300
Reported,North America,United States,43312,12991795300
Reported,North America,United States,43343,11539195300
Reported,North America,United States,43371,11751044300
Reported,North America,United States,43404,11194210300
Reported,North America,United States,43434,12433879300
Reported,North America,United States,43465,12632153300
Reported,North America,United States,43496,12334992300
Reported,North America,United States,43524,12714185300
Reported,North America,United States,43555,11265040300
Reported,North America,United States,43585,11319365300
Reported,North America,United States,43616,12273348239.6
Reported,North America,United States,43646,15079746300
Reported,North America,United States,43677,14841681300
Reported,North America,United States,43708,15387625300
Reported,North America,United States,43738,14496877300
Reported,North America,United States,43769,13270041300
Reported,North America,United States,43799,16806354300
Reported,North America,United States,43830,14986272300
Reported,North America,United States,43861,15117926300
Reported,North America,United States,43890,14779459300
Reported,North America,United States,43921,16131565300
Reported,North America,United States,43951,14903876300
Reported,North America,United States,43982,18178321300
Reported,North America,United States,44012,19224489300
Reported,North America,United States,44043,20531553300
Reported,North America,United States,44074,20088534300
Reported,North America,United States,44104,19326164300
Reported,North America,United States,44135,20026700300
Reported,North America,United States,44165,18557195300
Reported,North America,United States,44196,17455824300
Reported,North America,United States,44227,16999287300
Reported,North America,United States,44255,13768039300
Reported,North America,United States,44286,13947357300
Reported,North America,United States,44316,13491667300
Reported,North America,United States,44347,12417955300
Reported,North America,United States,44377,12421595300
Reported,North America,United States,44408,16712739300
Reported,North America,United States,44439,20655202300
Reported,North America,United States,44469,19938500300
Reported,North America,United States,44500,20383828300
Reported,North America,United States,44530,20415439300
Reported,North America,United States,44561,19608551300
Reported,North America,United States,44592,18498323300
Reported,North America,United States,44620,15725444300
Reported,North America,United States,44651,16981465300
Reported,North America,United States,44681,18635534300
Reported,North America,United States,44712,19042987300
Reported,North America,United States,44742,17466868300
Reported,North America,United States,44773,17348167300
Reported,North America,United States,44804,18371076300
Reported,North America,United States,44834,18514837300
Reported,North America,United States,44865,19081504300
Reported,North America,United States,44895,16927315300
Reported,North America,United States,44926,16531500300
Reported,North America,United States,44957,16995169300
Reported,North America,United States,44985,16962867300
Reported,North America,United States,45016,16424950300
Reported,North America,United States,45046,13988398300
Reported,North America,United States,45077,13996669000
Reported,North America,United States,45107,11497957000
Reported,North America,Total North America,40178,2741691656.9299998
Reported,North America,Total North America,40209,2305649611.9699998
Reported,North America,Total North America,40237,2280204423.52
Reported,North America,Total North America,40268,1778010586.2
Reported,North America,Total North America,40298,2192426505.3800001
Reported,North America,Total North America,40329,1895635373.3800001
Reported,North America,Total North America,40359,1589904106.8900001
Reported,North America,Total North America,40389,1975251433.3399999
Reported,North America,Total North America,40421,1844958584.4400001
Reported,North America,Total North America,40451,1269052292.96
Reported,North America,Total North America,40482,1604557285.73
Reported,North America,Total North America,40512,1815992335
Reported,North America,Total North America,40543,1847814335
Reported,North America,Total North America,40574,2158482335
Reported,North America,Total North America,40602,1799893335
Reported,North America,Total North America,40633,1690780335
Reported,North America,Total North America,40662,1335074335
Reported,North America,Total North America,40694,1476052717.9000001
Reported,North America,Total North America,40724,1901435837.5
Reported,North America,Total North America,40753,1429459837.5
Reported,North America,Total North America,40786,1729620083.52
Reported,North America,Total North America,40816,2258792139.04
Reported,North America,Total North America,40847,3342623279
Reported,North America,Total North America,40877,2585222849
Reported,North America,Total North America,40907,2968177267.4200001
Reported,North America,Total North America,40939,2209812350.29
Reported,North America,Total North America,40968,2312484564
Reported,North America,Total North America,40998,1951598362
Reported,North America,Total North America,41029,2404588405
Reported,North America,Total North America,41060,1739807340
Reported,North America,Total North America,41089,1557463274
Reported,North America,Total North America,41121,2644779101.6500001
Reported,North America,Total North America,41152,2664686518
Reported,North America,Total North America,41180,3006619054
Reported,North America,Total North America,41213,2462563192
Reported,North America,Total North America,41243,3148969140.8299999
Reported,North America,Total North America,41274,2577447230
Reported,North America,Total North America,41305,4034449300
Reported,North America,Total North America,41333,3825724589
Reported,North America,Total North America,41361,3435609587.1799998
Reported,North America,Total North America,41394,3519658137
Reported,North America,Total North America,41425,3207779561.0900002
Reported,North America,Total North America,41453,2441742927.2199998
Reported,North America,Total North America,41486,3491610015.9299998
Reported,North America,Total North America,41516,3446608244.8800001
Reported,North America,Total North America,41547,3169802973.7800002
Reported,North America,Total North America,41578,3416509954.6799998
Reported,North America,Total North America,41607,3672511365.1999998
Reported,North America,Total North America,41639,3400516580.2399998
Reported,North America,Total North America,41670,2847993121.4099998
Reported,North America,Total North America,41698,2662202244.8800001
Reported,North America,Total North America,41729,2661292523.8000002
Reported,North America,Total North America,41759,2865054973.7800002
Reported,North America,Total North America,41789,2440065840.1100001
Reported,North America,Total North America,41820,3024587444.4200001
Reported,North America,Total North America,41851,3144457778.1999998
Reported,North America,Total North America,41880,2809136517.8000002
Reported,North America,Total North America,41912,3007861753.1900001
Reported,North America,Total North America,41943,2496726557.29
Reported,North America,Total North America,41971,4548991035.2600002
Reported,North America,Total North America,42004,3178932842.0799999
Reported,North America,Total North America,42034,3617601452.6399999
Reported,North America,Total North America,42062,4395904798.7600002
Reported,North America,Total North America,42094,3809633133.6100001
Reported,North America,Total North America,42124,4449025584.3199997
Reported,North America,Total North America,42153,5861849255.6999998
Reported,North America,Total North America,42185,7169230385.4099998
Reported,North America,Total North America,42216,9344300037.0200005
Reported,North America,Total North America,42247,9941602100.1599998
Reported,North America,Total North America,42277,10046999951.35
Reported,North America,Total North America,42307,10023994788.360001
Reported,North America,Total North America,42338,9025846685.7600002
Reported,North America,Total North America,42369,8903136893.9300003
Reported,North America,Total North America,42398,9430531072.2900009
Reported,North America,Total North America,42429,9432677628.0799999
Reported,North America,Total North America,42460,8253121554.1800003
Reported,North America,Total North America,42489,9598874127.8700008
Reported,North America,Total North America,42521,11751627052.84
Reported,North America,Total North America,42551,11822496419.49
Reported,North America,Total North America,42580,12150378071.07
Reported,North America,Total North America,42613,14431509483.92
Reported,North America,Total North America,42643,12256590823.639999
Reported,North America,Total North America,42674,12320517360.299999
Reported,North America,Total North America,42704,11269712647.07
