date_held,tender_number,maturity,isin,date_settled,name,value
2009-01-17,TB256,2014-06-16,AU3TB0000028,2009-01-22,lowest_accepted_yield,3.43
2009-01-17,TB256,2014-06-16,AU3TB0000028,2009-01-22,highest_accepted_yield,3.45
2009-01-17,TB256,2014-06-16,AU3TB0000028,2009-01-22,highest_bid_yield,3.53
2009-01-17,TB256,2014-06-16,AU3TB0000028,2009-01-22,weighted_average_bid,3.4611
2009-01-17,TB256,2014-06-16,AU3TB0000028,2009-01-22,number_of_bids,35
2009-01-17,TB256,2014-06-16,AU3TB0000028,2009-01-22,number_of_successful_bids,16
2009-01-17,TB256,2014-06-16,AU3TB0000028,2009-01-22,number_of_bids_accepted_in_full,10
2009-01-17,TB256,2014-06-16,AU3TB0000028,2009-01-22,settlement_proceeds,458587650
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,coupon,5.75
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,amount_offered,400000000
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,amount_allotted,399000000
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,amount_of_bids,578000000
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,coverage_ratio,1.44
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,weighted_average_issue_yield,4.0692
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,lowest_accepted_yield,4.045
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,highest_accepted_yield,4.085
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,highest_bid_yield,4.3
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,weighted_average_bid,4.0849
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,number_of_bids,34
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,number_of_successful_bids,26
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,number_of_bids_accepted_in_full,21
2009-01-22,TB257,2021-05-16,AU0000XCLWM5,2009-01-27,settlement_proceeds,467986900
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,coupon,6.25
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,amount_offered,600000000
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,amount_allotted,601000000
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,amount_of_bids,1569000000
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,coverage_ratio,2.62
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,weighted_average_issue_yield,3.9113
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,lowest_accepted_yield,3.905
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,highest_accepted_yield,3.92
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,highest_bid_yield,4
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,weighted_average_bid,3.932
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,number_of_bids,42
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,number_of_successful_bids,17
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,number_of_bids_accepted_in_full,13
2009-02-07,TB258,2015-04-16,AU0000XCLWI3,2009-02-12,settlement_proceeds,689667180
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,coupon,6.5
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,amount_offered,600000000
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,amount_allotted,601000000
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,amount_of_bids,1550000000
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,coverage_ratio,2.58
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,weighted_average_issue_yield,3.4608
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,lowest_accepted_yield,3.455
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,highest_accepted_yield,3.47
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,highest_bid_yield,3.57
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,weighted_average_bid,3.4872
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,number_of_bids,35
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,number_of_successful_bids,17
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,number_of_bids_accepted_in_full,12
2009-02-12,TB259,2013-05-16,AU0000XCLWH5,2009-02-17,settlement_proceeds,682502530
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,coupon,6.25
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,amount_offered,600000000
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,amount_allotted,601000000
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,amount_of_bids,1721000000
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,coverage_ratio,2.87
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,weighted_average_issue_yield,3.6905
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,lowest_accepted_yield,3.675
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,highest_accepted_yield,3.705
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,highest_bid_yield,3.79
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,weighted_average_bid,3.7192
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,number_of_bids,31
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,number_of_successful_bids,14
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,number_of_bids_accepted_in_full,12
2009-02-14,TB260,2014-06-16,AU3TB0000028,2009-02-19,settlement_proceeds,681374560
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,coupon,5.75
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,amount_offered,600000000
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,amount_allotted,600000000
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,amount_of_bids,2865000000
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,coverage_ratio,4.78
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,weighted_average_issue_yield,2.9851
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,lowest_accepted_yield,2.975
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,highest_accepted_yield,2.99
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,highest_bid_yield,3.08
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,weighted_average_bid,3.0135
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,number_of_bids,47
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,number_of_successful_bids,15
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,number_of_bids_accepted_in_full,8
2009-02-19,TB261,2012-04-16,AU3TB0000010,2009-02-24,settlement_proceeds,661767000
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,coupon,5.75
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,amount_offered,600000000
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,amount_allotted,599000000
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,amount_of_bids,2670000000
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,coverage_ratio,4.45
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,weighted_average_issue_yield,2.9321
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,lowest_accepted_yield,2.93
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,highest_accepted_yield,2.935
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,highest_bid_yield,3
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,weighted_average_bid,2.9479
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,number_of_bids,48
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,number_of_successful_bids,10
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,number_of_bids_accepted_in_full,3
2009-02-21,TB262,2011-06-16,AU0000XCLWG7,2009-02-26,settlement_proceeds,643094950
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,coupon,6.5
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,amount_offered,600000000
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,amount_allotted,600000000
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,amount_of_bids,2445000000
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,coverage_ratio,4.08
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,weighted_average_issue_yield,3.4804
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,lowest_accepted_yield,3.47
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,highest_accepted_yield,3.485
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,highest_bid_yield,3.58
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,weighted_average_bid,3.5104
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,number_of_bids,49
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,number_of_successful_bids,20
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,number_of_bids_accepted_in_full,13
2009-02-26,TB263,2013-05-16,AU0000XCLWH5,2009-03-03,settlement_proceeds,681783550
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,coupon,5.75
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,amount_offered,500000000
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,amount_allotted,501000000
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,amount_of_bids,1958000000
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,coverage_ratio,3.91
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,weighted_average_issue_yield,4.5176
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,lowest_accepted_yield,4.51
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,highest_accepted_yield,4.525
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,highest_bid_yield,4.63
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,weighted_average_bid,4.5461
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,number_of_bids,43
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,number_of_successful_bids,12
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,number_of_bids_accepted_in_full,7
2009-02-28,TB264,2021-05-16,AU0000XCLWM5,2009-03-05,settlement_proceeds,567056110
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,coupon,5.75
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,amount_offered,600000000
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,amount_allotted,600000000
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,amount_of_bids,2330000000
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,coverage_ratio,3.88
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,weighted_average_issue_yield,3.3029
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,lowest_accepted_yield,3.29
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,highest_accepted_yield,3.305
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,highest_bid_yield,3.38
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,weighted_average_bid,3.3253
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,number_of_bids,53
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,number_of_successful_bids,18
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,number_of_bids_accepted_in_full,10
2009-03-05,TB265,2012-04-16,AU3TB0000010,2009-03-10,settlement_proceeds,656672250
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,coupon,6.25
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,amount_offered,600000000
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,amount_allotted,598000000
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,amount_of_bids,1882000000
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,coverage_ratio,3.14
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,weighted_average_issue_yield,3.7168
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,lowest_accepted_yield,3.705
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,highest_accepted_yield,3.725
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,highest_bid_yield,4.74
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,weighted_average_bid,3.7657
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,number_of_bids,43
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,number_of_successful_bids,24
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,number_of_bids_accepted_in_full,17
2009-03-07,TB266,2014-06-16,AU3TB0000028,2009-03-12,settlement_proceeds,678606540
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,coupon,6
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,amount_offered,600000000
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,amount_allotted,601000000
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,amount_of_bids,1782000000
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,coverage_ratio,2.97
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,weighted_average_issue_yield,4.1811
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,lowest_accepted_yield,4.17
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,highest_accepted_yield,4.195
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,highest_bid_yield,4.355
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,weighted_average_bid,4.2226
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,number_of_bids,45
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,number_of_successful_bids,31
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,number_of_bids_accepted_in_full,23
2009-03-12,TB267,2017-02-16,AU300TB01208,2009-03-17,settlement_proceeds,676926080
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,coupon,5.25
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,amount_offered,600000000
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,amount_allotted,600000000
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,amount_of_bids,1529000000
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,coverage_ratio,2.55
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,weighted_average_issue_yield,2.588
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,lowest_accepted_yield,2.575
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,highest_accepted_yield,2.595
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,highest_bid_yield,2.69
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,weighted_average_bid,2.605
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,number_of_bids,34
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,number_of_successful_bids,17
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,number_of_bids_accepted_in_full,12
2009-03-14,TB268,2010-08-16,AU300TB01216,2009-03-19,settlement_proceeds,624724660
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,coupon,5.75
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,amount_offered,700000000
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,amount_allotted,701000000
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,amount_of_bids,3137000000
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,coverage_ratio,4.48
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,weighted_average_issue_yield,2.9546
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,lowest_accepted_yield,2.94
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,highest_accepted_yield,2.96
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,highest_bid_yield,3.02
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,weighted_average_bid,2.9744
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,number_of_bids,51
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,number_of_successful_bids,22
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,number_of_bids_accepted_in_full,10
2009-03-19,TB269,2011-06-16,AU0000XCLWG7,2009-03-24,settlement_proceeds,753819610
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,coupon,5.75
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,amount_offered,500000000
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,amount_allotted,500000000
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,amount_of_bids,1228000000
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,coverage_ratio,2.46
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,weighted_average_issue_yield,4.4176
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,lowest_accepted_yield,4.395
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,highest_accepted_yield,4.43
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,highest_bid_yield,4.6
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,weighted_average_bid,4.443
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,number_of_bids,35
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,number_of_successful_bids,19
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,number_of_bids_accepted_in_full,17
2009-03-21,TB270,2021-05-16,AU0000XCLWM5,2009-03-26,settlement_proceeds,572376250
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,coupon,6.25
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,amount_offered,600000000
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,amount_allotted,601000000
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,amount_of_bids,1624000000
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,coverage_ratio,2.71
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,weighted_average_issue_yield,3.9811
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,lowest_accepted_yield,3.96
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,highest_accepted_yield,4
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,highest_bid_yield,4.1
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,weighted_average_bid,4.0217
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,number_of_bids,48
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,number_of_successful_bids,28
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,number_of_bids_accepted_in_full,22
2009-03-26,TB271,2014-06-16,AU3TB0000028,2009-03-31,settlement_proceeds,675399760
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,coupon,5.25
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,amount_offered,600000000
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,amount_allotted,600000000
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,amount_of_bids,1786000000
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,coverage_ratio,2.98
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,weighted_average_issue_yield,4.5506
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,lowest_accepted_yield,4.54
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,highest_accepted_yield,4.56
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,highest_bid_yield,5.04
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,weighted_average_bid,4.6001
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,number_of_bids,54
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,number_of_successful_bids,19
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,number_of_bids_accepted_in_full,14
2009-03-28,TB272,2019-03-16,AU300TB01224,2009-04-02,settlement_proceeds,634736120
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,coupon,6
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,amount_offered,600000000
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,amount_allotted,600000000
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,amount_of_bids,2195000000
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,coverage_ratio,3.66
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,weighted_average_issue_yield,4.2867
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,lowest_accepted_yield,4.275
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,highest_accepted_yield,4.295
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,highest_bid_yield,4.42
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,weighted_average_bid,4.3205
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,number_of_bids,56
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,number_of_successful_bids,23
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,number_of_bids_accepted_in_full,16
2009-04-02,TB273,2017-02-16,AU300TB01208,2009-04-07,settlement_proceeds,672934160
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,coupon,6.5
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,amount_offered,600000000
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,amount_allotted,599000000
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,amount_of_bids,2043000000
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,coverage_ratio,3.4
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,weighted_average_issue_yield,3.8374
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,lowest_accepted_yield,3.825
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,highest_accepted_yield,3.845
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,highest_bid_yield,4
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,weighted_average_bid,3.8568
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,number_of_bids,44
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,number_of_successful_bids,22
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,number_of_bids_accepted_in_full,17
2009-04-04,TB274,2013-05-16,AU0000XCLWH5,2009-04-09,settlement_proceeds,674463520
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,coupon,5.75
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,amount_offered,700000000
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,amount_allotted,700000000
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,amount_of_bids,2350000000
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,coverage_ratio,3.36
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,weighted_average_issue_yield,4.8736
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,lowest_accepted_yield,4.865
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,highest_accepted_yield,4.88
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,highest_bid_yield,4.96
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,weighted_average_bid,4.8996
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,number_of_bids,57
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,number_of_successful_bids,21
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,number_of_bids_accepted_in_full,12
2009-04-09,TB275,2021-05-16,AU0000XCLWM5,2009-04-14,settlement_proceeds,772281200
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,coupon,5.25
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,amount_offered,700000000
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,amount_allotted,700000000
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,amount_of_bids,2212000000
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,coverage_ratio,3.16
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,weighted_average_issue_yield,4.6351
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,lowest_accepted_yield,4.625
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,highest_accepted_yield,4.64
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,highest_bid_yield,4.74
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,weighted_average_bid,4.657
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,number_of_bids,52
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,number_of_successful_bids,21
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,number_of_bids_accepted_in_full,12
2009-04-16,TB276,2019-03-16,AU300TB01224,2009-04-21,settlement_proceeds,737435050
2009-04-18,TB277,2011-06-16,AU0000XCLWG7,2009-04-23,coupon,5.75
2009-04-18,TB277,2011-06-16,AU0000XCLWG7,2009-04-23,amount_offered,700000000
2009-04-18,TB277,2011-06-16,AU0000XCLWG7,2009-04-23,amount_allotted,701000000
2009-04-18,TB277,2011-06-16,AU0000XCLWG7,2009-04-23,amount_of_bids,3455000000
2009-04-18,TB277,2011-06-16,AU0000XCLWG7,2009-04-23,coverage_ratio,4.94
2009-04-18,TB277,2011-06-16,AU0000XCLWG7,2009-04-23,weighted_average_issue_yield,3.3248
