Liability / Asset,Currency of Issue (all figures in AUD equivalent),Category,Instrument,date,value
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2004-07-31,-61274570729
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2004-08-31,-62359799785
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2004-09-30,-57984557608
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2004-10-31,-58390633240
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2004-11-30,-58997132034
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2004-12-31,-58777631821
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-01-31,-59427943808
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-02-28,-59728031800
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-03-31,-60028956148
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-04-30,-61116134153
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-05-31,-61690445954
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-06-30,-62139448961
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-07-31,-58017045861
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-08-31,-57695562146
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-09-30,-57271678829
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-10-31,-57444916653
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-11-30,-57806129599
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2005-12-31,-59025518501
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-01-31,-59878251511
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-02-28,-58938910242
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-03-31,-59139401861
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-04-30,-58693069306
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-05-31,-58869190818
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-06-30,-58877398471
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-07-31,-59399743884
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-08-31,-59928011896
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-09-30,-60574261972
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-10-31,-60899943628
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-11-30,-55040551360
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2006-12-31,-55275973881
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-01-31,-56070758392
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-02-28,-56758397534
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-03-31,-56578272338
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-04-30,-56893501397
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-05-31,-56924442644
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-06-30,-56510133991
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-07-31,-57136839358
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-08-31,-58014889191
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-09-30,-58782179512
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-10-31,-56014020136
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-11-30,-57183117932
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2007-12-31,-56885628701
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-01-31,-58034396307
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-02-29,-57933526069
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-03-31,-58423713360
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-04-30,-58350012970
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-05-31,-57742092962
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-06-30,-58370959653
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-07-31,-60111838041
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-08-31,-57251165146
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-09-30,-59873206108
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-10-31,-62435991125
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-11-30,-64759746556
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2008-12-31,-67390468560
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-01-31,-69362439207
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-02-28,-71563677105
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-03-31,-80484247404
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-04-30,-88279602191
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-05-31,-98940592073
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-06-30,-107297438011
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-07-31,-110361969132
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-08-31,-115166270650
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-09-30,-111270495751
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-10-31,-114800408970
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-11-30,-121434631515
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2009-12-31,-123417008709
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-01-31,-127282309174
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-02-28,-132632665783
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-03-31,-138302906321
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-04-30,-143926726948
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-05-31,-151301409290
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-06-30,-157350677548
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-07-31,-161293277641
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-08-31,-163258968907
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-09-30,-171961862913
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-10-31,-175394949213
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-11-30,-180839994806
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2010-12-31,-181709050869
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-01-31,-184628301600
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-02-28,-188738920309
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-03-31,-192981520357
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-04-30,-193811072829
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-05-31,-202364509690
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-06-30,-201747462775
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-07-31,-208282901592
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-08-31,-219567530003
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-09-30,-228733677079
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-10-31,-233090969398
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-11-30,-243777887612
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2011-12-31,-249805584085
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-01-31,-248120744371
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-02-29,-253721762318
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-03-31,-261226243069
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-04-30,-255072366181
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-05-31,-267223445897
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-06-30,-269765253334
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-07-31,-269902585504
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-08-31,-280843454873
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-09-30,-287484325617
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-10-31,-291985223417
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-11-30,-290351533546
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2012-12-31,-295759820780
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-01-31,-291551536684
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-02-28,-296257900599
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-03-31,-299183843288
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-04-30,-304676642929
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-05-31,-289046556523
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-06-30,-285685567454
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-07-31,-291123832501
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-08-31,-297260201712
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-09-30,-306267293265
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-10-31,-310604220667
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-11-30,-322734310567
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2013-12-31,-321005203000
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-01-31,-320967558103
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-02-28,-325981944908
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-03-31,-337476557416
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-04-30,-341801115645
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-05-31,-355151165715
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-06-30,-351265475330
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-07-31,-357708810446
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-08-31,-366714696790
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-09-30,-373375442135
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-10-31,-374098099416
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-11-30,-386018973052
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2014-12-31,-395698259949
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-01-31,-403756427394
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-02-28,-409014622443
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-03-31,-420668164128
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-04-30,-403334765758
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-05-31,-409045413713
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-06-30,-409951089904
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-07-31,-423563761347
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-08-31,-432008310815
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-09-30,-443208367967
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-10-31,-438132124783
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-11-30,-442569252993
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2015-12-31,-442107944136
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-01-31,-455440708137
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-02-29,-462838238826
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-03-31,-469895928341
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-04-30,-471946501446
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-05-31,-492838202769
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-06-30,-483339435359
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-07-31,-495737059967
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-08-31,-500455249410
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-09-30,-507372363685
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-10-31,-506003384027
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-11-30,-504897160113
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-12-31,-507989001470
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-01-31,-518825074656
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-02-28,-510832301761
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-03-31,-530806070659
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-04-30,-535188217363
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-05-31,-548261263041
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-06-30,-547247341835
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-07-31,-538148838668
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-08-31,-543629926179
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-09-30,-542964513073
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-10-31,-550038183766
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-11-30,-561991772083
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-12-31,-560005834596
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-01-31,-552479062557
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-02-28,-556037358520
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-03-31,-567363128675
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-04-30,-562768116076
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-05-31,-570695254851
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-06-30,-575462646422
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-07-31,-574298044977
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-08-31,-580989506276.01
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-09-30,-580687053183.26
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-10-31,-572371040443.61
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-11-30,-576789189577
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-12-31,-587969305550.36
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-01-31,-593283812290.6
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-02-28,-602566032939.78
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-03-31,-606012573352.581
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-04-30,-603208041046.418
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-05-31,-620603333923.92
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-06-30,-626362783639.132
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-07-31,-637234604736.801
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-08-31,-655417999899.87
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-09-30,-659154442790.052
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-10-31,-642853492219.11
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-11-30,-649768552742.701
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-12-31,-642521068050.182
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-01-31,-666341310039.882
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-02-29,-676576755332.292
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-03-31,-682939770791.632
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-04-30,-697978322506.18
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-05-31,-756181382525.538
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-06-30,-784966898642.679
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-07-31,-824828575864.97
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-08-31,-845532712740.919
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-09-30,-911331609133.239
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-10-31,-923512500490.831
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-11-30,-907103174209.069
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-12-31,-905808707934.08
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-01-31,-896261840358.271
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-02-28,-868710991886.969
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-03-31,-879203269715.448
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-04-30,-897014081735.987
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-05-31,-876379109010.39
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-06-30,-888412772384.102
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-07-31,-913165788739.73
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-08-31,-924391435631.088
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-09-30,-912996873656.853
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-10-31,-884162924060.133
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-11-30,-914152071653.279
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-12-31,-910001415120.992
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-01-31,-902899355981.742
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-02-28,-891091702642.352
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-03-31,-863008228619.989
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-04-30,-863890936982.238
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-05-31,-853859958371.55
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-06-30,-845736965427.99
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-07-31,-855692995280.072
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-08-31,-838042969937.08
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-09-30,-831810214237.94
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-10-31,-843374731960.398
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-11-30,-844269564471.482
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-12-31,-827962651646.26
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-01-31,-853036578456.521
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-02-28,-844035476258.8
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-03-31,-881956130849.636
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-04-30,-865758167789.08
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-05-31,-847156842942.752
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-06-30,-825542868142.192
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-07-31,-832507602689.02
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-08-31,-840269235407.739
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-06-30,-52824
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-07-31,-53033
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-08-31,-52406
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-09-30,-52626
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-10-31,-52842
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-11-30,-52140
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-12-31,-52388
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-01-31,-52626
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-02-29,-52255
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-03-31,-52527
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-04-30,-52765
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-05-31,-52373
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-06-30,-52610
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-07-31,-52848
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-08-31,-52377
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-09-30,-52613
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-10-31,-52841
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-11-30,-52244
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-12-31,-52482
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-01-31,-52723
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-02-28,-52286
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-03-31,-52532
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-04-30,-52783
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-05-31,-52362
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-06-30,-52605
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-07-31,-52843
LIABILITY,AUD,Other Funding Instruments,Repurchase Agreements (Repos),2010-09-30,-1043260
LIABILITY,AUD,Other Funding Instruments,Repurchase Agreements (Repos),2010-12-31,-502845498
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-06-30,-52824
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-07-31,-53033
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-08-31,-52406
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-09-30,-52626
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-10-31,-52842
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-11-30,-52140
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-12-31,-52388
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-01-31,-52626
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-02-29,-52255
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-03-31,-52527
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-04-30,-52765
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-05-31,-52373
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-06-30,-52610
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-07-31,-52848
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-08-31,-52377
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-09-30,-52613
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-10-31,-52841
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-11-30,-52244
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-12-31,-52482
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-01-31,-52723
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-02-28,-52286
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-03-31,-52532
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-04-30,-52783
