Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-02-27,120440144934.82
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-03-31,120499673269.67
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-04-30,117096785320.38
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-05-29,120554343991.76
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-06-30,122328301621.47
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-07-31,131369859773.08
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-08-31,134437140481.49
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-09-30,135887799170.37
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-10-30,132919583007.38
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-11-30,137394892521.82
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-12-31,132162940310.57
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-01-29,146472868679.37
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-02-29,146026688657.96
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-03-31,151945972863.29
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-04-29,156345979203.89
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-05-31,171165120800.44
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-06-30,154212021992.09
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-07-29,161775284543.67
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-08-31,161794331428.14
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-09-30,166262799767.86
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-10-31,173630779048.36
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-11-30,181472715335.13
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-12-30,179273723798.29
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-01-31,186146364136.88
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-02-28,188751822463.92
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-03-31,181104330000
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-04-28,187742460252.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-05-31,192562105252.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-06-30,195260454252.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-07-31,182095151452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-08-31,187216198452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-09-29,187543304452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-10-31,187674344452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-11-30,192384609452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-12-29,188442524452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-01-31,186982914452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-02-28,197842311152.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-03-29,192996249152.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-04-30,197679981152.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-05-31,199950549452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-06-29,196601038452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-07-31,201511583452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-08-31,202969636452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-09-28,205135736452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-10-31,201769468452.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-11-30,203314114252.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-12-31,197825854752.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-01-31,203667757752.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-02-28,209545361552.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-03-31,196097367552.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-04-30,192306767752.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-05-31,202667317159.79
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-06-30,207353024752.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-07-31,204805096752.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-08-31,203724360752.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-09-30,207919596752.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-10-31,201114089752.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-11-30,202435115752.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-12-31,200599711052.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-01-31,218398541052.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-02-29,226227573052.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-03-31,250356882052.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-04-30,277021464052.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-05-31,307936188852.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-06-30,319974296852.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-07-31,340567485852.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-08-31,355560585352.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-09-30,363515641852.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-10-31,364582673852.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-11-30,349903713252.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-12-31,337673484267.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-01-31,338361488300
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-02-28,345287983267.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-03-31,358540740267.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-04-30,368977559267.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-05-31,368479848267.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-06-30,367021821267.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-07-31,386199280267.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-08-31,397972467167.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-09-30,408612905167.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-10-31,422256285167.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-11-30,431781023167.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-12-31,431108651747.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-01-31,442146639747.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-02-28,444491255747.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-03-31,448262689747.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-04-30,462550623747.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-05-31,464471332747.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-06-30,479993828747.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-07-31,470032807247.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-08-31,463096812247.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-09-30,465657844577.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-10-31,468306443977.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-11-30,480847920977.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-12-31,474167971977.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-01-31,475115885977.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-02-28,475018582977.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-03-31,486473639417.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-04-30,474834087417.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-05-31,475082418617.06
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-06-30,481987458617.06
Reported,Custodian and nominee companies,Custodian and nominee companies,2009-12-31,110248178000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-01-31,113716592000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-02-28,115446768000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-03-31,118810773000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-04-30,123087097000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-05-31,129152095000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-06-30,134758848000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-07-30,134034038000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-08-31,132960915000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-09-30,138425659000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-10-31,143609197000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-11-30,146376382000
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-12-31,150629635000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-01-31,152148231000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-02-28,152470001000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-03-31,152445360000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-04-29,149471331000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-05-31,151864851000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-06-30,152164118000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-07-29,153352375000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-08-31,158087919000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-09-30,159925932000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-10-31,162253863000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-11-30,166736941000
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-12-30,169323159000
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-01-31,171988969400
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-02-29,175964828400
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-03-30,177859646400
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-04-30,171902338100
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-05-31,172528672000
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-06-29,174957288000
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-07-31,171413267000
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-08-31,176683465000
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-09-28,178482314000
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-10-31,182985026500
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-11-30,184196897400
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-12-31,187234097400
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-01-31,185307224700
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-02-28,186459995700
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-03-28,189836171700
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-04-30,189071240700
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-05-31,183634699700
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-06-28,186813821800
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-07-31,190179387800
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-08-30,193316782800
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-09-30,200046322800
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-10-31,205626263800
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-11-29,212658699800
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-12-31,210667484800
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-01-31,210277421800
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-02-28,211658152800
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-03-31,218325356800
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-04-30,221540449800
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-05-30,227833954800
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-06-30,229716237800
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-07-31,226315031800
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-08-29,229193225400
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-09-30,234560839400
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-10-31,239863984400
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-11-28,241469154400
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-12-31,244102965000
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-01-30,242442304000
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-02-27,247486270000
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-03-31,254076687000
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-04-30,251011915000
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-05-29,254005526000
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-06-30,256566540000
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-07-31,257675150000
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-08-31,260194590253.48
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-09-30,268053425150.46
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-10-30,268040283150.46
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-11-30,272354806800
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-12-31,275282398200.35
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-01-29,270144102469.01
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-02-29,272137561490.41
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-03-31,275176915789.41
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-04-29,275991823317.81
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-05-31,275479137073.27
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-06-30,273639319828.75
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-07-29,275276967828.75
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-08-31,277669059475.69
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-09-30,281606933475.69
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-10-31,285735435100
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-11-30,287219168800
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-12-30,292197278500
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-01-31,294901421500
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-02-28,295808588500
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-03-31,309761923600
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-04-28,307451461600
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-05-31,310320096600
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-06-30,311779251600
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-07-31,315952282600
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-08-31,316613192600
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-09-29,318403110600
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-10-31,322114084600
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-11-30,326196387600
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-12-29,332185929600
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-01-31,329839591600
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-02-28,322279694900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-03-29,331415652900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-04-30,329881917900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-05-31,333085828900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-06-29,338855320900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-07-31,332599050900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-08-31,332925766900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-09-28,336928246900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-10-31,333804437900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-11-30,337683433900
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-12-31,344140003400
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-01-31,340197450400
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-02-28,337561236400
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-03-31,341260808400
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-04-30,344586990500
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-05-31,340245171092.06
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-06-30,336037845500
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-07-31,343435773500
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-08-31,350365259500
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-09-30,353607523500
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-10-31,353094505500
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-11-30,354118479500
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-12-31,362603744200
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-01-31,351047984200
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-02-29,346518902200
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-03-31,331148007200
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-04-30,328701720200
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-05-31,351635251400
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-06-30,365556243400
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-07-31,395113054400
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-08-31,416296494900
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-09-30,442341437900
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-10-31,456173075900
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-11-30,458412660100
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-12-31,470784408100
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-01-31,469211349100
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-02-28,468909390100
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-03-31,460128748100
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-04-30,465590099100
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-05-31,446514725100
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-06-30,450449267100
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-07-31,440169808100
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-08-31,436757355200
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-09-30,433816767200
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-10-31,427023362200
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-11-30,428098597200
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-12-31,424372893200
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-01-31,417334905200
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-02-28,415519436200
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-03-31,421698002200
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-04-30,423310068200
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-05-31,423889359200
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-06-30,415566863200
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-07-31,406063781700
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-08-31,418849776700
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-09-30,423388668700
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-10-31,426940038700
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-11-30,407198561700
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-12-31,417723360700
Reported,Custodian and nominee companies,Custodian and nominee companies,2023-01-31,417575446700
Reported,Custodian and nominee companies,Custodian and nominee companies,2023-02-28,422421897700
Reported,Custodian and nominee companies,Custodian and nominee companies,2023-03-31,420416836700
Reported,Custodian and nominee companies,Custodian and nominee companies,2023-04-30,420055182200
Reported,Custodian and nominee companies,Custodian and nominee companies,2023-05-31,416202392100
Reported,Custodian and nominee companies,Custodian and nominee companies,2023-06-30,407797352100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2009-12-31,110248178000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-01-31,113716592000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-02-28,115446768000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-03-31,118810773000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-04-30,123087097000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-05-31,129152095000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-06-30,134758848000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-07-30,134034038000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-08-31,132960915000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-09-30,138425659000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-10-31,143609197000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-11-30,146376382000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2010-12-31,150629635000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-01-31,152148231000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-02-28,152470001000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-03-31,152445360000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-04-29,149471331000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-05-31,151864851000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-06-30,152164118000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-07-29,153352375000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-08-31,158087919000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-09-30,159925932000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-10-31,162253863000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-11-30,166736941000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2011-12-30,169323159000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-01-31,171988969400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-02-29,175964828400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-03-30,177859646400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-04-30,171902338100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-05-31,172528672000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-06-29,174957288000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-07-31,171413267000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-08-31,176683465000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-09-28,178482314000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-10-31,182985026500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-11-30,184196897400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2012-12-31,187234097400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-01-31,185307224700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-02-28,186459995700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-03-28,189836171700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-04-30,189071240700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-05-31,183634699700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-06-28,186813821800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-07-31,190179387800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-08-30,193316782800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-09-30,200046322800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-10-31,205626263800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-11-29,212658699800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2013-12-31,210667484800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-01-31,210277421800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-02-28,211658152800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-03-31,218325356800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-04-30,221540449800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-05-30,227833954800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-06-30,229716237800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-07-31,226315031800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-08-29,229193225400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-09-30,234560839400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-10-31,239863984400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-11-28,241469154400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2014-12-31,244102965000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-01-30,242442304000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-02-27,247486270000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-03-31,254076687000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-04-30,251011915000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-05-29,254005526000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-06-30,256566540000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-07-31,257675150000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-08-31,260194590253.48
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-09-30,268053425150.46
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-10-30,268040283150.46
