Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2010-06-30,34.02358314060824
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2010-07-30,35.70580322295641
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2010-08-31,34.87410250733174
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2010-09-30,34.99142495884206
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2010-10-31,32.93900857385402
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2010-11-30,33.80322844885435
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2010-12-31,32.17375254503194
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-01-31,32.17575136013212
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-02-28,32.652654387651744
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-03-31,32.93647765793931
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-04-29,32.75743717029584
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-05-31,33.09468993472204
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-06-30,31.93292645310043
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-07-29,32.246054310398144
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-08-31,31.912094296371176
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-09-30,33.086609262092445
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-10-31,33.7255010001627
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-11-30,32.9059426166035
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2011-12-30,32.82635319709721
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-01-31,31.33313692101825
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-02-29,31.935631423324786
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-03-30,32.63468840827407
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-04-30,32.03207765130542
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-05-31,32.71194051729207
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-06-29,32.650948587929506
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-07-31,34.194452782164504
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-08-31,34.63545664008725
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-09-28,35.02183344528604
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-10-31,34.798020619482195
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-11-30,34.28880505490345
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2012-12-31,34.23380424556982
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-01-31,34.7842990589632
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-02-28,35.00212401054292
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-03-28,34.47881642052381
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-04-30,35.1233087511789
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-05-31,34.01782097394373
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-06-28,32.841629477707656
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-07-31,32.76082771443255
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-08-30,33.22368688067863
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-09-30,32.86501412271908
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-10-31,32.72860482542297
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-11-29,33.1964065971116
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2013-12-31,32.758182490519566
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-01-31,32.694065798451064
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-02-28,33.16896150019869
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-03-31,33.194967396404635
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-04-30,33.17204502547991
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-05-30,32.95021429241199
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-06-30,30.75958774221122
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-07-31,33.22745492853202
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-08-29,33.31397494557357
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-09-30,33.46495945330536
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-10-31,32.015111364208984
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-11-28,32.83040344393424
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2014-12-31,32.309769391110756
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-01-30,33.154318265653224
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-02-27,32.587725313940496
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-03-31,32.02912155789163
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-04-30,31.685667883435706
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-05-29,32.05902217219189
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-06-30,32.16090068366949
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-07-31,33.64125175905336
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-08-31,33.943183093186256
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-09-30,33.524481377143026
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-10-30,33.096558145638646
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-11-30,33.43737434170048
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2015-12-31,32.34542397489461
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-01-29,35.061067832343326
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-02-29,34.82677854504155
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-03-31,35.4865157630574
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-04-29,36.074959231579626
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-05-31,38.23140820790832
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-06-30,35.95706632334652
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-07-29,36.92832581827337
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-08-31,36.731436931501136
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-09-30,37.036957761127205
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-10-31,37.717101505171684
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-11-30,38.63991305894475
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2016-12-30,37.94594107186992
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-01-31,38.617827590254876
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-02-28,38.90805275046543
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-03-31,36.876264485587015
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-04-28,37.89399327366422
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-05-31,38.273028017343215
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-06-30,38.49127741485455
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-07-31,36.54381498990047
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-08-31,37.14057173378112
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-09-29,37.06313421592689
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-10-31,36.809544974574386
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-11-30,37.09370096752893
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2017-12-29,36.19075664759331
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-01-31,36.17485206765452
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-02-28,38.032996671090515
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-03-29,36.79792782015638
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-04-30,37.46593874440018
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-05-31,37.50711358956453
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-06-29,36.71215290017991
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-07-31,37.723917532335726
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-08-31,37.870340613628514
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-09-28,37.838989664261604
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-10-31,37.669007575249076
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-11-30,37.5768948980419
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2018-12-31,36.49722729766175
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-01-31,37.44380145010406
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-02-28,38.296168992780345
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-03-31,36.48851702110622
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-04-30,35.818402578965376
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-05-31,37.32964732720889
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-06-30,38.15909248822605
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-07-31,37.35677288303926
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-08-31,36.76740247532233
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-09-30,37.027525341737444
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-10-31,36.28851870487342
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-11-30,36.372977819032556
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2019-12-31,35.617627907180044
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-01-31,38.35277438129735
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-02-29,39.498728115698924
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-03-31,43.05327206690775
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-04-30,45.734003791537695
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-05-31,46.687313922261396
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-06-30,46.675425537483704
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-07-31,46.292849575085164
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-08-31,46.065598729229386
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-09-30,45.109195040379085
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-10-31,44.420361838731665
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-11-30,43.28796555252511
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2020-12-31,41.767603168347556
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-01-31,41.89857219435003
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-02-28,42.40838825592671
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-03-31,43.79554207916249
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-04-30,44.211821003106266
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-05-31,45.2125523664196
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-06-30,44.89722346024551
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-07-31,46.73447805631331
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-08-31,47.676799906168625
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-09-30,48.504096967398944
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-10-31,49.719345856943654
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-11-30,50.21412450532832
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2021-12-31,50.393682282618784
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-01-31,51.4434128744782
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-02-28,51.6843871720634
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-03-31,51.52677516311717
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-04-30,52.21482654687003
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-05-31,52.284093269486895
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-06-30,53.59701838894848
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-07-31,53.65079754641788
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-08-31,52.508487254306736
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-09-30,52.37721959682707
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-10-31,52.310336096119684
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-11-30,54.14670632189434
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2022-12-31,53.16432110107172
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-01-31,53.22286310904936
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-02-28,52.93037178562412
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-03-31,53.641939377282284
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-04-30,53.060652701786275
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-05-31,53.30309828065451
Reported,Total Identified Beneficial Ownership,Total Identified Beneficial Ownership,2023-06-30,54.168991514772635
Reported,Custodian and nominee companies,Custodian and nominee companies,2009-12-31,57.59915410706179
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-01-31,58.80023091976488
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-02-28,57.72352565175118
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-03-31,58.0077884894521
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-04-30,58.866423638691735
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-05-31,60.449506984007094
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-06-30,62.32915074536044
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-07-30,60.84127410766087
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-08-31,61.71384439376868
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-09-30,61.72746370514229
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-10-31,64.2819135750562
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-11-30,63.50340780221859
Reported,Custodian and nominee companies,Custodian and nominee companies,2010-12-31,65.15838679620013
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-01-31,65.20668515099675
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-02-28,64.74937821825377
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-03-31,64.58971477978115
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-04-29,64.79410024554154
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-05-31,64.50953205604687
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-06-30,65.87474801338469
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-07-29,65.49354209501668
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-08-31,66.02972550942923
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-09-30,65.10744867310753
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-10-31,64.50405376256393
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-11-30,65.3603449743223
Reported,Custodian and nominee companies,Custodian and nominee companies,2011-12-30,65.50924698145434
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-01-31,66.99270651868105
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-02-29,66.44389345607723
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-03-30,65.77633220153213
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-04-30,66.36887994865462
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-05-31,65.73597926848542
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-06-29,65.82313970732231
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-07-31,64.28650455717185
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-08-31,63.94943115375522
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-09-28,63.6473923635015
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-10-31,63.93236425217075
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-11-30,64.51341974005285
Reported,Custodian and nominee companies,Custodian and nominee companies,2012-12-31,64.60478903337032
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-01-31,64.06903202816015
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-02-28,63.879110730034064
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-03-28,64.40608294507277
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-04-30,63.79278681059698
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-05-31,64.89233792984234
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-06-28,66.07663038705371
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-07-31,66.17818961154062
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-08-30,65.88173354791643
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-09-30,66.28414751656236
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-10-31,66.46499653002262
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-11-29,66.02294354116303
Reported,Custodian and nominee companies,Custodian and nominee companies,2013-12-31,66.46266556166644
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-01-31,66.52853988378126
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-02-28,66.07600507001811
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-03-31,66.06200757182182
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-04-30,66.0933539271608
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-05-30,66.33735992754099
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-06-30,68.53450100494354
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-07-31,66.09080976929125
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-08-29,66.15099975348213
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-09-30,66.05570163973424
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-10-31,67.51153302123032
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-11-28,66.7058929794274
Reported,Custodian and nominee companies,Custodian and nominee companies,2014-12-31,67.22936910429283
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-01-30,66.38953296455166
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-02-27,66.96284357758246
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-03-31,67.53423367993227
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-04-30,67.92227601905769
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-05-29,67.54770106376138
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-06-30,67.45300067375823
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-07-31,65.9855663100751
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-08-31,65.69488599057536
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-09-30,66.13067629617957
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-10-30,66.7411875357004
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-11-30,66.2821554832312
Reported,Custodian and nominee companies,Custodian and nominee companies,2015-12-31,67.37233495026865
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-01-29,64.66413054220114
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-02-29,64.90371503262533
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-03-31,64.2667243874658
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-04-29,63.68180253267172
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-05-31,61.53096666516326
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-06-30,63.803502766227126
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-07-29,62.837272003081125
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-08-31,63.03795352985189
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-09-30,62.73119492118567
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-10-31,62.06913583155341
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-11-30,61.15588060055863
Reported,Custodian and nominee companies,Custodian and nominee companies,2016-12-30,61.84788532533133
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-01-31,61.18009505269602
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-02-28,60.9760266955766
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-03-31,63.07338218935902
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-04-28,62.056093236483505
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-05-31,61.67822965982761
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-06-30,61.460379734852154
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-07-31,63.40696975674764
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-08-31,62.81077753340295
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-09-29,62.92422572704001
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-10-31,63.1779102180709
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-11-30,62.89396689675272
Reported,Custodian and nominee companies,Custodian and nominee companies,2017-12-29,63.79695970888243
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-01-31,63.812773841669724
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-02-28,61.9547077261493
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-03-29,63.1898771476929
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-04-30,62.52193902942332
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-05-31,62.480888669035096
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-06-29,63.27590357542173
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-07-31,62.264108854415674
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-08-31,62.11772564579832
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-09-28,62.149212382730376
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-10-31,62.319051521387316
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-11-30,62.41128389512
Reported,Custodian and nominee companies,Custodian and nominee companies,2018-12-31,63.490972613513236
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-01-31,62.54443966588218
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-02-28,61.69214178179068
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-03-31,63.49958171995388
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-04-30,64.18159742103462
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-05-31,62.67035267279111
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-06-30,61.84090751177395
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-07-31,62.64322711696074
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-08-31,63.23259752467767
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-09-30,62.972474658262556
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-10-31,63.71148129512658
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-11-30,63.627022180967444
Reported,Custodian and nominee companies,Custodian and nominee companies,2019-12-31,64.38237209281995
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-01-31,61.64722561870265
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-02-29,60.501271884301076
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-03-31,56.94672793309225
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-04-30,54.265996208462305
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-05-31,53.312686077738604
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-06-30,53.324574462516296
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-07-31,53.707150424914836
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-08-31,53.934401270770614
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-09-30,54.890804959620915
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-10-31,55.579638161268335
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-11-30,56.71203444747489
Reported,Custodian and nominee companies,Custodian and nominee companies,2020-12-31,58.232396831652444
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-01-31,58.10142780564997
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-02-28,57.59161174407329
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-03-31,56.20445792083751
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-04-30,55.788178996893734
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-05-31,54.7874476335804
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-06-30,55.10277653975449
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-07-31,53.26552194368669
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-08-31,52.323200093831375
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-09-30,51.495903032601056
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-10-31,50.280654143056346
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-11-30,49.78587549467168
Reported,Custodian and nominee companies,Custodian and nominee companies,2021-12-31,49.606317717381216
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-01-31,48.5565871255218
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-02-28,48.3156128279366
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-03-31,48.47322483688283
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-04-30,47.78517345312997
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-05-31,47.715906730513105
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-06-30,46.40298161105152
Reported,Custodian and nominee companies,Custodian and nominee companies,2022-07-31,46.34920245358212
