date_held,tender_number_buyback_method,maturity,isin,date_settled,name,value
4280000-03-01,TBB59,4398750-11-10,AU000XCLWAN8,4280473-04-10,lowest_offer,0.975
4280000-03-01,TBB59,4398750-11-10,AU000XCLWAN8,4280473-04-10,weighted_average_offer,1.00067084078712
4280000-03-01,TBB59,4398750-11-10,AU000XCLWAN8,4280473-04-10,secondary_market_mid_rate,1.0015
4280000-03-01,TBB59,4398750-11-10,AU000XCLWAN8,4280473-04-10,number_of_offers,19
4280000-03-01,TBB59,4398750-11-10,AU000XCLWAN8,4280473-04-10,number_of_successful_offers,12
4280000-03-01,TBB59,4398750-11-10,AU000XCLWAN8,4280473-04-10,number_of_offers_accepted_in_full,10
4280000-03-01,TBB59,4398750-11-10,AU000XCLWAN8,4280473-04-10,settlement_proceeds,402955920
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,coupon,5.75
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,amount_repurchased,202000000
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,amount_of_offers,1258000000
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,weighted_average_repurchase_yield,0.987809405940594
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,lowest_accepted_yield,0.9875
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,highest_accepted_yield,0.99
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,lowest_offer,0.9725
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,weighted_average_offer,0.984290540540541
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,secondary_market_mid_rate,0.989
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,number_of_offers,13
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,number_of_successful_offers,4
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,number_of_offers_accepted_in_full,1
4280000-03-01,TBB59,4440148-01-05,AU0000XCLWM5,4280473-04-10,settlement_proceeds,221336210
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,coupon,1.75
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,amount_repurchased,50000000
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,amount_of_offers,173000000
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,weighted_average_repurchase_yield,1.00495
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,lowest_accepted_yield,1.0025
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,highest_accepted_yield,1.0075
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,lowest_offer,0.995
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,weighted_average_offer,1.00169075144509
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,secondary_market_mid_rate,1.0027
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,number_of_offers,6
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,number_of_successful_offers,3
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,number_of_offers_accepted_in_full,2
4281656-01-19,TBB60,4398750-11-10,AU000XCLWAN8,4282129-02-28,settlement_proceeds,50631650
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,coupon,5.75
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,amount_repurchased,350000000
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,amount_of_offers,1105000000
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,weighted_average_repurchase_yield,0.996142857142857
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,lowest_accepted_yield,0.995
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,highest_accepted_yield,1
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,lowest_offer,0.99
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,weighted_average_offer,0.994162895927602
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,secondary_market_mid_rate,0.994
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,number_of_offers,15
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,number_of_successful_offers,9
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,number_of_offers_accepted_in_full,3
4281656-01-19,TBB60,4440148-01-05,AU0000XCLWM5,4282129-02-28,settlement_proceeds,383518500
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,coupon,1.75
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,amount_repurchased,50000000
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,amount_of_offers,1293000000
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,weighted_average_repurchase_yield,0.79375
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,lowest_accepted_yield,0.7925
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,highest_accepted_yield,0.795
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,lowest_offer,0.7625
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,weighted_average_offer,0.788010440835267
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,secondary_market_mid_rate,0.7885
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,number_of_offers,16
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,number_of_successful_offers,4
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,number_of_offers_accepted_in_full,1
4288279-08-06,TBB61,4398750-11-10,AU000XCLWAN8,4288752-09-15,settlement_proceeds,50804250
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,coupon,5.75
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,amount_repurchased,350000000
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,amount_of_offers,1213000000
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,weighted_average_repurchase_yield,0.735428571428571
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,lowest_accepted_yield,0.735
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,highest_accepted_yield,0.7375
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,lowest_offer,0.7125
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,weighted_average_offer,0.729258037922506
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,secondary_market_mid_rate,0.7295
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,number_of_offers,15
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,number_of_successful_offers,3
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,number_of_offers_accepted_in_full,1
4288279-08-06,TBB61,4440148-01-05,AU0000XCLWM5,4288752-09-15,settlement_proceeds,385480600
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,coupon,1.75
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,amount_repurchased,304000000
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,amount_of_offers,835000000
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,weighted_average_repurchase_yield,0.815666118421053
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,lowest_accepted_yield,0.8125
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,highest_accepted_yield,0.8175
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,lowest_offer,0.8
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,weighted_average_offer,0.810658682634731
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,secondary_market_mid_rate,0.8082
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,number_of_offers,12
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,number_of_successful_offers,7
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,number_of_offers_accepted_in_full,5
4289935-06-26,TBB62,4398750-11-10,AU000XCLWAN8,4290408-08-04,settlement_proceeds,308854340
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,coupon,5.75
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,amount_repurchased,296000000
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,amount_of_offers,824000000
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,weighted_average_repurchase_yield,0.748893581081081
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,lowest_accepted_yield,0.7475
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,highest_accepted_yield,0.7525
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,lowest_offer,0.7375
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,weighted_average_offer,0.746140776699029
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,secondary_market_mid_rate,0.7445
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,number_of_offers,18
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,number_of_successful_offers,11
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,number_of_offers_accepted_in_full,3
4289935-06-26,TBB62,4440148-01-05,AU0000XCLWM5,4290408-08-04,settlement_proceeds,325980010
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,coupon,1.75
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,amount_repurchased,168000000
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,amount_of_offers,561000000
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,weighted_average_repurchase_yield,0.757827380952381
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,lowest_accepted_yield,0.755
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,highest_accepted_yield,0.76
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,lowest_offer,0.725
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,weighted_average_offer,0.750891265597148
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,secondary_market_mid_rate,0.7505
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,number_of_offers,13
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,number_of_successful_offers,6
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,number_of_offers_accepted_in_full,4
4291591-05-15,TBB63,4398750-11-10,AU000XCLWAN8,4292064-06-23,settlement_proceeds,170828460
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,coupon,5.75
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,amount_repurchased,232000000
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,amount_of_offers,688000000
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,weighted_average_repurchase_yield,0.695301724137931
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,lowest_accepted_yield,0.6925
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,highest_accepted_yield,0.6975
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,lowest_offer,0.675
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,weighted_average_offer,0.692082122093023
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,secondary_market_mid_rate,0.6892
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,number_of_offers,13
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,number_of_successful_offers,10
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,number_of_offers_accepted_in_full,6
4291591-05-15,TBB63,4440148-01-05,AU0000XCLWM5,4292064-06-23,settlement_proceeds,255757400
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,coupon,1.75
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,amount_repurchased,299000000
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,amount_of_offers,848000000
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,weighted_average_repurchase_yield,0.77994983277592
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,lowest_accepted_yield,0.7775
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,highest_accepted_yield,0.7825
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,lowest_offer,0.755
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,weighted_average_offer,0.776270636792453
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,secondary_market_mid_rate,0.7795
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,number_of_offers,12
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,number_of_successful_offers,6
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,number_of_offers_accepted_in_full,4
4293247-04-03,TBB64,4398750-11-10,AU000XCLWAN8,4293720-05-13,settlement_proceeds,303996470
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,coupon,5.75
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,amount_repurchased,101000000
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,amount_of_offers,676000000
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,weighted_average_repurchase_yield,0.718539603960396
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,lowest_accepted_yield,0.7175
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,highest_accepted_yield,0.7225
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,lowest_offer,0.7
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,weighted_average_offer,0.714060650887574
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,secondary_market_mid_rate,0.7192
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,number_of_offers,14
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,number_of_successful_offers,6
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,number_of_offers_accepted_in_full,2
4293247-04-03,TBB64,4440148-01-05,AU0000XCLWM5,4293720-05-13,settlement_proceeds,111315460
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,coupon,1.75
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,amount_repurchased,115000000
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,amount_of_offers,1636000000
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,weighted_average_repurchase_yield,0.891086956521739
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,lowest_accepted_yield,0.89
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,highest_accepted_yield,0.8925
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,lowest_offer,0.87
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,weighted_average_offer,0.884180929095355
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,secondary_market_mid_rate,0.8845
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,number_of_offers,27
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,number_of_successful_offers,3
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,number_of_offers_accepted_in_full,1
4294903-02-21,TBB65,4398750-11-10,AU000XCLWAN8,4295376-04-01,settlement_proceeds,116786750
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,coupon,5.75
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,amount_repurchased,385000000
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,amount_of_offers,855000000
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,weighted_average_repurchase_yield,0.852337662337662
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,lowest_accepted_yield,0.85
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,highest_accepted_yield,0.855
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,lowest_offer,0.835
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,weighted_average_offer,0.84672514619883
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,secondary_market_mid_rate,0.8449
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,number_of_offers,16
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,number_of_successful_offers,8
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,number_of_offers_accepted_in_full,5
4294903-02-21,TBB65,4440148-01-05,AU0000XCLWM5,4295376-04-01,settlement_proceeds,423477700
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,coupon,1.75
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,amount_repurchased,322000000
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,amount_of_offers,957000000
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,weighted_average_repurchase_yield,0.900100931677019
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,lowest_accepted_yield,0.895
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,highest_accepted_yield,0.905
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,lowest_offer,0.88
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,weighted_average_offer,0.893254963427377
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,secondary_market_mid_rate,0.8945
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,number_of_offers,19
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,number_of_successful_offers,11
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,number_of_offers_accepted_in_full,7
4297032-02-20,TBB66,4398750-11-10,AU000XCLWAN8,4297505-04-01,settlement_proceeds,327040510
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,coupon,5.75
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,amount_repurchased,78000000
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,amount_of_offers,300000000
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,weighted_average_repurchase_yield,0.862083333333333
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,lowest_accepted_yield,0.86
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,highest_accepted_yield,0.8625
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,lowest_offer,0.8475
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,weighted_average_offer,0.858041666666667
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,secondary_market_mid_rate,0.8595
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,number_of_offers,9
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,number_of_successful_offers,6
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,number_of_offers_accepted_in_full,3
4297032-02-20,TBB66,4440148-01-05,AU0000XCLWM5,4297505-04-01,settlement_proceeds,85799870
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,coupon,1.75
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,amount_repurchased,397000000
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,amount_of_offers,1105000000
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,weighted_average_repurchase_yield,0.798350125944584
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,lowest_accepted_yield,0.7975
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,highest_accepted_yield,0.805
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,lowest_offer,0.7825
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,weighted_average_offer,0.792819004524887
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,secondary_market_mid_rate,0.791
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,number_of_offers,18
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,number_of_successful_offers,4
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,number_of_offers_accepted_in_full,1
4298214-11-30,TBB67,4398750-11-10,AU000XCLWAN8,4298688-01-09,settlement_proceeds,403729520
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,coupon,5.75
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,amount_repurchased,103000000
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,amount_of_offers,522000000
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,weighted_average_repurchase_yield,0.759368932038835
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,lowest_accepted_yield,0.755
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,highest_accepted_yield,0.76
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,lowest_offer,0.7425
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,weighted_average_offer,0.750823754789272
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,secondary_market_mid_rate,0.7492
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,number_of_offers,12
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,number_of_successful_offers,2
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,number_of_offers_accepted_in_full,1
4298214-11-30,TBB67,4440148-01-05,AU0000XCLWM5,4298688-01-09,settlement_proceeds,113494680
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,coupon,1.75
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,amount_repurchased,307000000
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,amount_of_offers,1085000000
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,weighted_average_repurchase_yield,0.782671009771987
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,lowest_accepted_yield,0.7825
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,highest_accepted_yield,0.785
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,lowest_offer,0.7725
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,weighted_average_offer,0.778755760368664
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,secondary_market_mid_rate,0.776
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,number_of_offers,15
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,number_of_successful_offers,3
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,number_of_offers_accepted_in_full,1
4299870-10-19,TBB68,4398750-11-10,AU000XCLWAN8,4300343-11-29,settlement_proceeds,312307400
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,coupon,5.75
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,amount_repurchased,93000000
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,amount_of_offers,446000000
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,weighted_average_repurchase_yield,0.736344086021505
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,lowest_accepted_yield,0.735
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,highest_accepted_yield,0.7375
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,lowest_offer,0.72
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,weighted_average_offer,0.730610986547085
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,secondary_market_mid_rate,0.729
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,number_of_offers,12
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,number_of_successful_offers,2
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,number_of_offers_accepted_in_full,1
4299870-10-19,TBB68,4440148-01-05,AU0000XCLWM5,4300343-11-29,settlement_proceeds,102526780
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,coupon,1.75
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,amount_repurchased,300000000
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,amount_of_offers,824000000
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,weighted_average_repurchase_yield,0.754116666666667
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,lowest_accepted_yield,0.7525
